username,commentor,URL,Date,Time,Likes,Captions,Comments
vangalapudianitha,lokeshtanada,https://www.instagram.com/vangalapudianitha/p/DC3cLhqTP6I/,2024-12-07,05:15:56,,,👌👍😍❤️
vangalapudianitha,hemanth_risky,https://www.instagram.com/vangalapudianitha/p/DC3cLhqTP6I/,2024-11-27,10:41:49,,,Mam😍🥰❤️
vangalapudianitha,y.laxman_kumar,https://www.instagram.com/vangalapudianitha/p/DC3cLhqTP6I/,2024-11-27,09:25:59,,,🔥🔥🔥🔥🔥 jai madiga
vangalapudianitha,jagan_ysrcp_donakonda,https://www.instagram.com/vangalapudianitha/p/DC3cLhqTP6I/,2024-11-27,08:23:13,,,Anitha lokesh ghoust house lo padukovadam live video unaye post chetunammu
vangalapudianitha,namesganesh___,https://www.instagram.com/vangalapudianitha/p/DC3cLhqTP6I/,2024-11-27,07:40:21,,,👏
vangalapudianitha,boinipelly,https://www.instagram.com/vangalapudianitha/p/DC3cLhqTP6I/,2024-11-27,07:39:40,,,🙌
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/Cu6R0uXMfgK/,2023-07-20,07:21:19,266,"""మహిళల ఆత్మగౌరవ దీక్ష""కు మీ మద్దతు కోసం
#JaganPaniAyipoyindhi 
#JaganFailedCM 
#unsafewomeninap",
vangalapudianitha,kellatrinadharao,https://www.instagram.com/vangalapudianitha/p/Cu6R0uXMfgK/,2023-07-21,07:05:39,,,మహిళలు గౌరవ దీక్షకు సంపూర్ణ మద్దతుగా మీ వెంట అడిగారు
vangalapudianitha,hussainbabu52,https://www.instagram.com/vangalapudianitha/p/Cu6R0uXMfgK/,2023-07-20,15:02:43,,,అలానాడు రామాయణం సీతాదేవి మహాభారతం ద్రౌపతి ఏమైందమ్మా ఇది అంతే కాలం కలిసి రావాలి అప్పటివరకు ఓపిక పట్టాలి చేసిన పాపము ఊరికనే పోదు వంశాన్ని వెంటాడుతది మీరేంది అనుకుంటున్నారో ఇంతకుముందు పెద్దవాళ్లు తప్పు చేస్తే పిల్లలకు వస్తుంది కానీ ఇప్పుడు అట్లా కాదు ఎప్పుడు తప్పు చేస్తే అది అప్పుడే చూపిస్తది తొందరపడతలే. నువ్వు అనుకున్నదే జరుగుతుంది
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,12:04:43,489,"లక్షలాది మంది త్యాగాల ఫలితం, మన దేశ స్వాతంత్ర్యం. ఒక మాజీ ముఖ్యమంత్రిగా, కనీసం జెండా ఎగురవేయాలనే ఆలోచన కూడా నీకు లేదా జగన్ ? ఏమి చేస్తున్నావ్ ఆ బెంగళూరు ప్యాలెస్‌లో? 
ఎందుకు నీకు ఇంత ఫ్రస్ట్రేషన్?
#JaganInsultsNation 
#PsychoFekuJagan 
#AndhraPradesh",
vangalapudianitha,lover_boy__002__,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,15:23:40,,,జనగణమన పాడమంటారు 😂😂
vangalapudianitha,kumarchikotisanthosh,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,14:56:31,,,అన్న cm అయ్యేవరకు ఎగారావేయాడు
vangalapudianitha,raghu_sudhakar,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,12:30:40,,,Practice cheyaledu anduke
vangalapudianitha,happy_king__84_,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,12:34:35,,,ప్రతిపక్ష హోదా ఇవ్వలేదు అని😂😂
vangalapudianitha,chaitanya67892024,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,15:46:00,,,"Deni batti artham avuthundi , Manodu country ki ichey value. Ilanti vallu manalni,mana Rajakeyalni,mana state future ni decide chestharu ... Idi mana Kharma 😢"
vangalapudianitha,varma__ntr_999,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,12:09:08,,,అంటే ఏంటి మేడం...?
vangalapudianitha,this_is_pavan_m,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,13:40:55,,,"Ma janda ma estam😂. Ma babai ne memu leppukunam,. Alagey ma janda memu యగరవెయ్యం.ma estam😂😂"
vangalapudianitha,lovely_raju163,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-17,02:41:50,,,"వాడో వేస్ట్ గాడు మేడం,, ఇంకా వాణ్ని పట్టించుకోవద్దు,,"
vangalapudianitha,ch_naidu_,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,13:58:23,,,నీ కలలోకి వచ్చి చెప్పాడా జెండా ఎగరేయొద్దని ఎంత కాలం రా తప్పుడు ప్రసాదాలు చేస్తారు
vangalapudianitha,kalahasthy_siva,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,14:11:40,,,It's a lengthy question 😂
vangalapudianitha,chraviteja501,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,15:53:54,,,Yavaru invite cheyaledu amo...😮
vangalapudianitha,rameshryno,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-17,12:12:48,,,Yegura veste yemi veyakapothe yemii madam meru police laki oka ta gani sls gani veyyinchatam kani cheyyalekhapoyaru malli photo lu matram status lu pedatha ru mare mimmalni yem anali
vangalapudianitha,venkatajay212,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-17,07:19:34,,,పదవి ఉంటేనే ఎగరెస్తాడు.
vangalapudianitha,sekharsymphony,https://www.instagram.com/vangalapudianitha/p/DNakzryv4xZ/,2025-08-16,13:08:41,,,Neeku cheppada ayana
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C4Cuvj2rjYX/,2024-03-03,06:50:29,305,"స్ఫూర్తిదాయకమైన రాజకీయ పయనం,ఆదర్శవంతమైన ప్రజాసేవ,తొలి దళిత స్పీకర్ గా రాజకీయ సేవలు అందించిన కీ.శే. గంటి మోహనచంద్ర బాలయోగి గారి వర్ధంతి సందర్భంగా హృదయపూర్వక నివాళులు..
-
-
-
#GMCBalayogi #Balayogi #TDPLeader #LokSabhaSpeaker #BalayogiVardhanthi  #AnithaammaMLA2024 #AnithaammawinPayakaraopeta #ManaKosamManaAnithaamma #AnithaammaforMLA2024 #CBNForDevelopment #Teamanithaamma #YCPAntham #NaraLokeshForPeople #naralokeshshankharavam",
vangalapudianitha,venunakka2002,https://www.instagram.com/vangalapudianitha/p/C4Cuvj2rjYX/,2024-03-03,14:07:09,,,💐💐🙏🙏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DKeFldRt3m-/,2025-06-04,07:14:40,"5,321","ఆంధ్రప్రదేశ్ రాష్ట్ర సచివాలయంలో గౌరవ ముఖ్యమంత్రి శ్రీ నారా చంద్రబాబునాయుడు గారి నేతృత్వంలో జరిగిన రాష్ట్ర మంత్రిమండలి సమావేశంలో సహచర మంత్రులతో కలిసి పాల్గొనడం జరిగింది.

#APCabinetMeeting #AndhraPradesh #ChandrababuNaidu #NaraLokesh #PawanKalyan #HomeMinisterAnitha #VangalapudiAnitha",
vangalapudianitha,patankhadarbasha_f.c,https://www.instagram.com/vangalapudianitha/p/DKeFldRt3m-/,2025-06-04,18:11:46,,,👏👏👏👏🔥🔥
vangalapudianitha,ashokkiller56,https://www.instagram.com/vangalapudianitha/p/DKeFldRt3m-/,2025-06-08,02:50:42,,,❤️🔥❤️
vangalapudianitha,_king_of_my_darling_143,https://www.instagram.com/vangalapudianitha/p/DKeFldRt3m-/,2025-06-14,14:30:42,,,Jai CBN🔥🔥🔥🔥
vangalapudianitha,atchythurao,https://www.instagram.com/vangalapudianitha/p/DKeFldRt3m-/,2025-06-18,02:26:40,,,మీరు వాడికి భజన చేయండి సీబీన్ నియోజకవర్గం లో ఆడవాళ్లు మీద టీడీపీ వాళ్లు ప్రతీపం చూస్పెస్తారు ఛీ ఛీ
vangalapudianitha,bolleenl,https://www.instagram.com/vangalapudianitha/p/DKeFldRt3m-/,2025-06-04,10:27:51,,,Vangalapudianitha s post MLA
vangalapudianitha,divakarraopotnuru,https://www.instagram.com/vangalapudianitha/p/DKeFldRt3m-/,2025-06-19,02:05:56,,,what about fee reambesments
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C-2z58zu2Ed/,2024-08-19,15:24:28,"1,829","కోటవురట్ల మండలం కైలాసపట్నం అనాథాశ్రమంలో  పుడ్ పాయిజన్ తో, కేజీహెచ్ లో చికిత్స పొందుతున్న విద్యార్థులను పరామర్శించి,భరోసా ఇవ్వడం జరిగింది.",
vangalapudianitha,srinu_king_15,https://www.instagram.com/vangalapudianitha/p/C-2z58zu2Ed/,2024-08-23,13:19:31,,,👏
vangalapudianitha,sureshkandikattu,https://www.instagram.com/vangalapudianitha/p/C-2z58zu2Ed/,2024-08-21,16:49:02,,,Great Madam
vangalapudianitha,lovadigitals_photography,https://www.instagram.com/vangalapudianitha/p/C-2z58zu2Ed/,2024-08-19,16:58:02,,,👏👏
vangalapudianitha,sudha.avasarala.7,https://www.instagram.com/vangalapudianitha/p/C-2z58zu2Ed/,2024-08-19,15:52:44,,,Great mam
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CacVrHuMYko/,2022-02-26,13:49:52,132,"పోలియో ఆదివారం
(27,ఫిబ్రవరి 2022)

నిండు జీవితానికి రెండు చుక్కలు..
పోలియో చుక్కలు చిన్నారుల ఆరోగ్యకర భవిష్యత్తుకిచ్చే భరోసా..

0-5 సం. లోపు పిల్లలకు తప్పనిసరిగా పోలియో చుక్కలు వేయించండి.",
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DFJgwxez8n4/,2025-01-23,00:51:08,382,"స్వాతంత్ర్యం కోసం అజాద్ హింద్ ఫౌజ్ ను స్థాపించి అవిశ్రాంత పోరాటం చేసిన ధీరుడు..
తరాలు మారినా తరగని స్ఫూర్తి కెరటం..
నేతాజీ సుభాష్ చంద్రబోస్ గారి జయంతి సందర్భంగా ఆ మహనీయుడికి ఘననివాళి

#AzadhindFouz #NethajiJayanthi #NathajiSubhashChandraBose #FreedomFighter #AndhraPradesh #ChandrababuNaidu #NaraLokesh #vangalapudiAnitha #HomeMinisterAnitha",
vangalapudianitha,ravikumar.kodali.94,https://www.instagram.com/vangalapudianitha/p/DFJgwxez8n4/,2025-01-23,13:28:33,,,JAI..HINDUSTAN 👏👏👏👏👏
vangalapudianitha,chandramaramreddy,https://www.instagram.com/vangalapudianitha/p/DFJgwxez8n4/,2025-01-23,06:58:04,,,Alexander....laga vunadu ma'am...
vangalapudianitha,vsrao33,https://www.instagram.com/vangalapudianitha/p/DFJgwxez8n4/,2025-01-23,01:35:03,,,🙏🙏🙏🙏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-27,16:22:42,851,పూరీలో నివాసం ఉంటున్న కొవ్వూరి మార్క్ గారిని కలిసి అక్కడ నివాసముంటున్న మత్స్యకార సోదరులతో ఆత్మీయ సమావేశం నిర్వహించడం జరిగింది...,
vangalapudianitha,vuriti.yellarao.steelplant,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-28,18:24:42,,,🔥🔥
vangalapudianitha,ramarao.kuramdasu_999,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-28,10:08:47,,,మీరు ఇలాంటి ప్రసారం ఇంకా బాగా చేసి ఎన్నికల లో విజయం సాదించాలి మేడం జై టీడీపీ జై సీబీన్
vangalapudianitha,bannubabu143143,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-28,06:44:26,,,Jai anitha medam✌️✌️💛💛💛
vangalapudianitha,somasekharsoma892,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-28,05:59:40,,,ఫైర్ బ్రాండ్ 🌹
vangalapudianitha,yogi.143p1664,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-28,03:23:36,,,ఒక లేడీ లెజెండ్ మా అనిత అమ్మ❤️❤️❤️❤️🔥🔥😍😍😍😍😍
vangalapudianitha,dorababubadugu,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-27,21:10:33,,,🔥
vangalapudianitha,shiva___relli,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-27,17:50:52,,,జై అనితమ్మ
vangalapudianitha,skpranathis,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-27,16:48:54,,,✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️
vangalapudianitha,badrinath_1711,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-27,16:38:53,,,Nice madam
vangalapudianitha,yerra.naresh.2727,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-27,16:29:36,,,Convincing matharamu akada compromise avagudadhu madam garu
vangalapudianitha,yerra.naresh.2727,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-27,16:28:22,,,Win confirm
vangalapudianitha,yerra.naresh.2727,https://www.instagram.com/vangalapudianitha/p/C5BjTjpt0uG/,2024-03-27,16:27:48,,,Hi madam
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C31kHpIrI_3/,2024-02-27,04:07:32,134,"ఇండియన్ నేషనల్ క్రికెట్ టీం తరఫున 16 టెస్ట్ మ్యాచ్ లు ఆడిన ""హనుమ విహారి""ని కేవలం ఒక  వైసిపి కార్పొరేటర్ కొడుకు ఆంధ్ర టీం కెప్టెన్సీ నుండి తప్పించగలిగాడంటే ఆంధ్రప్రదేశ్ లో అధికార పార్టీ అరాచకం ఏ స్థాయిలో ఉందో అర్థం అవుతుంది. జగన్ రెడ్డి నీ పాపిష్టి రాజకీయం వల్ల దేశంలో ఆంధ్రప్రదేశ్ కు గుర్తింపు లేదు.ఇప్పుడు రాష్ట్రానికి గర్వకారణమైన క్రీడాకారులను పంపించి రాష్ట్రానికి ఉన్న పరువు కూడా పోగొడుతున్నావు.
-
-
-
#westandwithhanumavihari #ysrcpcriminalpolitics #ycpcriminalpolitcs 
 #YCPAntham #AnithaVangalapudi #VangalapudiAnitha",
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C2SIlDiR0DU/,2024-01-19,13:22:04,146,"వైకాపా పాలనలో దళితులపై దమనకాండ సాగుతోంది. నా ఎస్సీలు అంటూనే, ఎస్సీలను వెంటాడి వేధించి చంపేయిస్తూ.. అంబేద్కర్ విగ్రహాన్ని ఆవిష్కరించి సామాజిక న్యాయం చేశానని జగన్ ప్రచారం చేసుకోవడం దారుణం. 
#NoSocialJusticeInAP 
#DalitDrohiJagan
#AndhraPradesh 
#DrBRAmbedkar",
vangalapudianitha,saidulu_2406,https://www.instagram.com/vangalapudianitha/p/C2SIlDiR0DU/,2024-01-19,15:21:12,,,❤️❤️❤️❤️
vangalapudianitha,saidulu_2406,https://www.instagram.com/vangalapudianitha/p/C2SIlDiR0DU/,2024-01-19,15:20:57,,,Jai jagan
vangalapudianitha,thofeeqtarak,https://www.instagram.com/vangalapudianitha/p/C2SIlDiR0DU/,2024-01-19,13:54:55,,,మరి చంద్రబాబు నాయుడు దళితులుగా ఎవరైనా పుట్టాలనుకుంటారా అన్నప్పుడు మీరే ఎక్కడికి వెళ్లారు ఆంటీ గారు
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,03:19:17,"1,169","పెన్షన్ దారులకు కూటమి ప్రభుత్వం మరో కానుక అందించింది. రెండు నెలలు పెన్షన్ తీసుకోకపోయినా.. మూడో నెలలో మొత్తం ఒకేసారి తీసుకునేలా చర్యలు చేపట్టింది. డిసెంబర్ 1 నుంచి ఈ నిర్ణయం అమల్లోకి రానుంది. 

#IdhiManchiPrabhutvam #AndhraPradesh #ChandrababuNaidu #VangalapudiAnitha #HomeMinisterAnitha #ManaPayakaraoPetaManaAnitha #NTRPensionKanuka #",
vangalapudianitha,p_konda6542,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-12-02,15:35:23,,,సార్ ఒక చిన్న డౌట్ ఏమిటంటే రేషన్ బియ్యం అక్రమంగా పోవడానికి కారణం మన ప్రజలు కూడా ఎందుకంటే ఒక పేద కుటుంబానికి ఆకలి తీరుతుంది. అనీ గవర్నమెంట్ వారు ఒక రూపాయికే బివిస్తుంటే అవి చాలక తినలేక 18 రూపాయలకు అమ్ముకుంటున్నారు ఈ యొక్క రేషన్ బియ్యానికి కేంద్రం 30 రూపాయలు రాష్ట్ర గవర్నమెంటు ₹5 పెట్టుబడి పెట్టి పేద ప్రజలకు ఒక రూపాయికి రేషన్ బియ్యం ఇవ్వడం జరుగుతుంది కానీ ఈ ప్రజలు 18 రూపాయలకి అమ్ముకుంటున్నారు. ముందుగా ఈ యొక్క ప్రజలకు ఈ యొక్క బియ్యం కావాలా వద్దా అనేది నిర్ధారించుకుంటే ఇలాంటి అక్రమ రవాణాలు అరికట్టవచ్చు. లేకపోతే మన యొక్క గవర్నమెంట్ వారు ఎవరైతే బియ్యం అమ్ముకుంటున్నారు వారి కార్డు రద్దు చేస్తే గవర్నమెంట్ చాలా సేవ్ అవుతుంది. కొంతమంది స్వార్థం వలన కొంతమంది పేద ప్రజలు బలవుతారు ఆ స్వార్థపరులను తప్పించడ
vangalapudianitha,yedukondaluguduri,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-12-01,06:23:27,,,Congratulations madam garu 💐💐💐💐
vangalapudianitha,ramarao_kick,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,12:50:48,,,👏👏👏👏👏
vangalapudianitha,bottaharish,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,08:39:53,,,Super nice medam
vangalapudianitha,harshavardhanraavi,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,07:52:52,,,That is cbn 🔥🔥🔥
vangalapudianitha,srini.vaddi,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,06:49:04,,,🙌
vangalapudianitha,svswamysvswamy,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,05:56:33,,,Anitha garu home minister meru police vevaharalo strict cheyandi madam please
vangalapudianitha,vedullasuribabu,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,04:51:42,,,😍😍
vangalapudianitha,g.ravi.valmiki,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,04:00:12,,,👏👏👏👏👏👏👏👏👏
vangalapudianitha,happy_king__84_,https://www.instagram.com/vangalapudianitha/p/DC-uyk4TDlR/,2024-11-30,03:26:02,,,❤️❤️
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:24:11,"4,036",వరద బాధితుల సహాయం కోసం ఓ మహిళా హోంగార్డు రూ.10 వేలు విరాళమివ్వడం నా మనసును కదిలించింది. ఎన్టీఆర్ జిల్లా పోలీస్ కమిషనరేట్ సీసీఆర్ బిలో మహిళా హోంగార్డు శ్రీమతి ఎంవిఎన్ కుమారి గారు ఈ రోజు నన్ను కలిసి ముఖ్యమంత్రి సహాయ నిధికి రూ.10వేలు చెక్కును అందజేశారు. గొప్ప మనసుతో సమాజానికి వీలైనంత సహాయం చేయడానికి హోదా అవసరం లేదన్న దానికి కుమారి గారు ఉదాహరణ.,
vangalapudianitha,maddukuriprabhakarchowdary,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-23,10:13:20,,,🙏🙏🌹
vangalapudianitha,patankhadarbasha_f.c,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-21,13:09:11,,,👏👏👏👏👏👏
vangalapudianitha,rafiqmohd586,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-16,13:42:34,,,🙏
vangalapudianitha,haji.shaik.10048,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-15,15:53:15,,,👌
vangalapudianitha,haji.shaik.10048,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-15,15:52:54,,,Medam nenu mee bakthudni nice🙏
vangalapudianitha,naveen.anakala_universe,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,18:36:19,,,Miru kuda 1cr ala evvandi madam
vangalapudianitha,naresh.duddukuri,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,14:06:29,,,👏👏
vangalapudianitha,mendemsridhar,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,11:20:57,,,🙏🙏🙏🙏
vangalapudianitha,aditya130225,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,08:09:17,,,Congratulations madam 👏👏
vangalapudianitha,sudheer.bobbili.5,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,07:32:56,,,Super madam
vangalapudianitha,kadalivaraprasad14,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,07:31:54,,,🙏🙏🙏
vangalapudianitha,subhashchelluri,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,06:53:55,,,జై తెలుగుదేశం జై జై అనంతమ్మ🔥🔥🔥
vangalapudianitha,ds_murthy_786,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,02:10:56,,,👏👏👏
vangalapudianitha,sr_isai9999,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,01:12:52,,,👏🙏🙏🙏
vangalapudianitha,rajuthimma03,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-14,00:17:33,,,Congratulations🎉🥳 madam
vangalapudianitha,madhusudhanraojami,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,23:58:45,,,Great job
vangalapudianitha,jeevanjoy39,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,17:20:46,,,Evadam kadhu mdm. Promotion evandi kasatapadinavallu ke. Pics kadhu
vangalapudianitha,jeevanjoy39,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,17:19:53,,,10000 evadamw
vangalapudianitha,raju_varashala,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,17:12:09,,,Amma ❤️❤️❤️❤️❤️
vangalapudianitha,leelavathi2012,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,17:12:03,,,👏👏👏👏👏
vangalapudianitha,venkatchallagundla128,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,17:09:36,,,👏👏👏🙏🙏🙏
vangalapudianitha,suneel_08,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,17:08:45,,,మీరు పెద్దనాయకులు మీరు మాత్రంఇవ్వకండి
vangalapudianitha,ravi.siri.1481,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,16:58:26,,,🌹🙏🙏🙏🌹✌️✌️✌️✌️
vangalapudianitha,pranaykalagura,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,16:23:26,,,Very nice Great job madam
vangalapudianitha,anjibabu_89,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,16:14:26,,,👏👏👏👏👏👏🙏🙏🙏🙏🙏🙏
vangalapudianitha,shyamjhon____mallepaka,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,16:09:17,,,🙌
vangalapudianitha,premarajupremaraju,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:59:49,,,👏👏👏👏 great job madam
vangalapudianitha,bunnysiyyadri,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:58:34,,,💜💜💜💜💜💜😍😍😍
vangalapudianitha,deviatchuta75,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:51:37,,,మీరు అల నాకు పెపర్ స్ పాపించన్ డి అల వుండటం లేదు
vangalapudianitha,dasari5249,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:49:55,,,అమ్మా.... కుమారి గారు....మీ మంచి మనసుకి మేము బానిసలం....మీకు ఆ దేవుడు అంతకంతకూ 100 రేట్లు ఇవ్వుగాక.....🙌
vangalapudianitha,call_me__tarak999,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:49:39,,,👏👏❤️
vangalapudianitha,yogi.143p1664,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:45:24,,,🔥🔥🔥
vangalapudianitha,purushottamramana,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:35:05,,,డైనమిక్ లీడర్ అనితమ్మ
vangalapudianitha,kancharlavenkatrao6,https://www.instagram.com/vangalapudianitha/p/C_3LvuDz5_V/,2024-09-13,15:27:17,,,Hat's off Kumari garu 👏👏👏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/CmiIhfKjgsD/,2022-12-24,02:07:07,295,"నిన్న జరిగిన “ఇదేం ఖర్మ మన రాష్ట్రానికి"" కార్యక్రమంలో భాగంగా నక్కపల్లి మండలo దోసలపాడు, ముకుందరాజుపేట గ్రామలలో ఇంటింటికి వెళ్లి ప్రభుత్వ వైఫల్యాలు వివరించడం జరిగింది…..ఈ కార్యక్రమంలో మండల టిడిపి నాయకులు, కార్యకర్తలు పాల్గొన్నారు.",
vangalapudianitha,lazy_boy_venkat,https://www.instagram.com/vangalapudianitha/p/CmiIhfKjgsD/,2022-12-26,13:00:40,,,You have great future madam don't leave TDP🔥
vangalapudianitha,m.venkateswara_rao.545,https://www.instagram.com/vangalapudianitha/p/CmiIhfKjgsD/,2022-12-26,07:08:43,,,👏
vangalapudianitha,vangalapudianitha,https://www.instagram.com/vangalapudianitha/p/DGiKJBMPB_v/,2025-02-26,11:05:52,"1,716","విజయవాడలోని హోంమంత్రి క్యాంపు కార్యాలయంలో ఏపీ ఫోరెన్సిక్ ల్యాబ్ డైరెక్టర్ జి.పాలరాజు (ఐజీ) గారు హోంమంత్రి వంగలపూడి అనితగారిని మర్యాదపూర్వకంగా కలిశారు. 2017లో తెలుగుదేశం ప్రభుత్వం రూ.400 కోట్ల అంచనాతో అమరావతిలోని తుళ్లూరులో 5 ఎకరాల విస్తీర్ణంలో నిర్మిస్తోన్న ఫోరెన్సిక్ సైన్స్ ల్యాబొరేటరీ కార్యాలయ నిర్మాణ పనుల పురోగతిపై చర్చించారు. వైఎస్ఆర్ కాంగ్రెస్ పార్టీ అధికారంలోకి వచ్చిన నాటి నుంచి కక్షగట్టి ఆపిన పనులను 6 నెలల్లో 90శాతం పూర్తి చేయడం జరిగింది. ప్రయోగశాల పనులూ చురుగ్గా జరుగుతున్నాయి.

#ApForensicLab #thulluru #amaravati #telugudesamparty #chandrababunaidu #naralokesh #andhrapradesh #vangalapudianitha #homeministeranitha #vangalapudianithaarmy",
vangalapudianitha,javeed967shaik,https://www.instagram.com/vangalapudianitha/p/DGiKJBMPB_v/,2025-02-26,18:48:35,,,Hi mam 👋
